circuit_type,design,platform,status,critical_path_ns,die_area,total_power_mw,config_hash,param_hash,tag,result_path,params_json,metrics_path,design_path
multipliers,mult8s_booth4_sklansky_wrapper,asap7,ok,0.4694101,493.683961,0.12,2feb9d881412,b727aa3a,mult_ppg_cpa_w4_32_asap7_3b70c61f," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_sklansky_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_sklansky_wrapper
multipliers,mult8s_booth4_sklansky_wrapper,asap7,ok,0.4667689,121.925764,0.121,2feb9d881412,c7de4936,mult_ppg_cpa_w4_32_asap7_highutil_75828b8c," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_sklansky_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_sklansky_wrapper
multipliers,mult8s_booth4_sklansky_wrapper,nangate45,ok,0.1844,5908.228225,0.000525,2feb9d881412,231d5c19,mult_ppg_cpa_w4_32_nangate45_40523b9d," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_sklansky_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_sklansky_wrapper
multipliers,mult8s_booth4_sklansky_wrapper,nangate45,ok,0.1784,1258.8304,0.000518,2feb9d881412,39ca4667,mult_ppg_cpa_w4_32_nangate45_highutil_87b48795," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_sklansky_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_sklansky_wrapper
multipliers,mult8s_booth4_sklansky_wrapper,nangate45,ok,0.1761,1060.479225,0.000515,2feb9d881412,84032167,mult_ppg_cpa_w4_32_nangate45_highutil_da64be35," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_sklansky_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_sklansky_wrapper
multipliers,mult8s_booth4_sklansky_wrapper,sky130hd,ok,4.7342,7031.661025,0.00127,2feb9d881412,4c404a8c,mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181," ""CORE_UTILIZATION"": 40",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_sklansky_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_sklansky_wrapper
multipliers,mult8s_booth4_sklansky_wrapper,sky130hd,ok,4.7461,27459.8041,0.00136,2feb9d881412,b1b86ede,mult_ppg_cpa_w4_32_sky130_70e18859," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_sklansky_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_sklansky_wrapper
multipliers,mult8s_booth4_sklansky_wrapper,sky130hd,ok,4.7715,5656.5441,0.00126,2feb9d881412,ee6c4432,mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_sklansky_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_sklansky_wrapper
multipliers,mult8s_normal_brentkung_wrapper,asap7,ok,0.6138193,86.657481,0.12,134e97bb416b,a3bdd812,mult_ppg_cpa_w4_32_asap7_highutil_c51f6982," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_brentkung_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_brentkung_wrapper
multipliers,mult8s_normal_brentkung_wrapper,asap7,ok,0.6119029,396.209025,0.101,134e97bb416b,b727aa3a,mult_ppg_cpa_w4_32_asap7_3b70c61f," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_brentkung_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_brentkung_wrapper
multipliers,mult8s_normal_brentkung_wrapper,asap7,ok,0.6112664,100.140049,0.111,134e97bb416b,c7de4936,mult_ppg_cpa_w4_32_asap7_highutil_75828b8c," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_brentkung_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_brentkung_wrapper
multipliers,mult8s_normal_brentkung_wrapper,nangate45,ok,0.1841,5290.380225,0.000429,134e97bb416b,231d5c19,mult_ppg_cpa_w4_32_nangate45_40523b9d," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_brentkung_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_brentkung_wrapper
multipliers,mult8s_normal_brentkung_wrapper,nangate45,ok,0.1794,1131.313225,0.000427,134e97bb416b,39ca4667,mult_ppg_cpa_w4_32_nangate45_highutil_87b48795," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_brentkung_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_brentkung_wrapper
multipliers,mult8s_normal_brentkung_wrapper,nangate45,ok,0.1792,953.265625,0.000428,134e97bb416b,84032167,mult_ppg_cpa_w4_32_nangate45_highutil_da64be35," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_brentkung_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_brentkung_wrapper
multipliers,mult8s_normal_brentkung_wrapper,sky130hd,ok,5.9199,6149.6964,0.00107,134e97bb416b,4c404a8c,mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181," ""CORE_UTILIZATION"": 40",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_brentkung_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_brentkung_wrapper
multipliers,mult8s_normal_brentkung_wrapper,sky130hd,ok,5.8755,23975.4256,0.00117,134e97bb416b,b1b86ede,mult_ppg_cpa_w4_32_sky130_70e18859," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_brentkung_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_brentkung_wrapper
multipliers,mult8s_normal_brentkung_wrapper,sky130hd,ok,5.9676,4949.1225,0.00102,134e97bb416b,ee6c4432,mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_brentkung_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_brentkung_wrapper
multipliers,mult8s_normal_koggestone_wrapper,asap7,ok,0.5039784,97.831881,0.112,add7ccd0405b,a3bdd812,mult_ppg_cpa_w4_32_asap7_highutil_c51f6982," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_koggestone_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_koggestone_wrapper
multipliers,mult8s_normal_koggestone_wrapper,asap7,ok,0.4980385,454.9689,0.108,add7ccd0405b,b727aa3a,mult_ppg_cpa_w4_32_asap7_3b70c61f," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_koggestone_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_koggestone_wrapper
multipliers,mult8s_normal_koggestone_wrapper,asap7,ok,0.4947813,113.316025,0.112,add7ccd0405b,c7de4936,mult_ppg_cpa_w4_32_asap7_highutil_75828b8c," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_koggestone_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_koggestone_wrapper
multipliers,mult8s_normal_koggestone_wrapper,nangate45,ok,0.187,6192.1161,0.000668,add7ccd0405b,231d5c19,mult_ppg_cpa_w4_32_nangate45_40523b9d," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_koggestone_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_koggestone_wrapper
multipliers,mult8s_normal_koggestone_wrapper,nangate45,ok,0.1805,1317.327025,0.000658,add7ccd0405b,39ca4667,mult_ppg_cpa_w4_32_nangate45_highutil_87b48795," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_koggestone_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_koggestone_wrapper
multipliers,mult8s_normal_koggestone_wrapper,nangate45,ok,0.1766,1109.5561,0.00065,add7ccd0405b,84032167,mult_ppg_cpa_w4_32_nangate45_highutil_da64be35," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_koggestone_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_koggestone_wrapper
multipliers,mult8s_normal_koggestone_wrapper,sky130hd,ok,4.1969,6963.9025,0.00135,add7ccd0405b,4c404a8c,mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181," ""CORE_UTILIZATION"": 40",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_koggestone_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_koggestone_wrapper
multipliers,mult8s_normal_koggestone_wrapper,sky130hd,ok,4.221,27193.659025,0.00147,add7ccd0405b,b1b86ede,mult_ppg_cpa_w4_32_sky130_70e18859," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_koggestone_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_koggestone_wrapper
multipliers,mult8s_normal_koggestone_wrapper,sky130hd,ok,4.2063,5603.271025,0.00141,add7ccd0405b,ee6c4432,mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_koggestone_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_koggestone_wrapper
multipliers,mult8s_normal_ripple_wrapper,asap7,ok,0.6076206,88.7364,0.118,f37725d3fa8a,a3bdd812,mult_ppg_cpa_w4_32_asap7_highutil_c51f6982," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_ripple_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_ripple_wrapper
multipliers,mult8s_normal_ripple_wrapper,asap7,ok,0.6013685000000001,407.070976,0.102,f37725d3fa8a,b727aa3a,mult_ppg_cpa_w4_32_asap7_3b70c61f," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_ripple_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_ripple_wrapper
multipliers,mult8s_normal_ripple_wrapper,asap7,ok,0.6076642000000001,102.576384,0.119,f37725d3fa8a,c7de4936,mult_ppg_cpa_w4_32_asap7_highutil_75828b8c," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_ripple_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_ripple_wrapper
multipliers,mult8s_normal_ripple_wrapper,nangate45,ok,0.1828,5156.6761,0.000389,f37725d3fa8a,231d5c19,mult_ppg_cpa_w4_32_nangate45_40523b9d," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_ripple_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_ripple_wrapper
multipliers,mult8s_normal_ripple_wrapper,nangate45,ok,0.1766,1103.5684,0.000383,f37725d3fa8a,39ca4667,mult_ppg_cpa_w4_32_nangate45_highutil_87b48795," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_ripple_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_ripple_wrapper
multipliers,mult8s_normal_ripple_wrapper,nangate45,ok,0.1795,930.25,0.000389,f37725d3fa8a,84032167,mult_ppg_cpa_w4_32_nangate45_highutil_da64be35," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_ripple_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_ripple_wrapper
multipliers,mult8s_normal_ripple_wrapper,sky130hd,ok,5.929,5944.41,0.00104,f37725d3fa8a,4c404a8c,mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181," ""CORE_UTILIZATION"": 40",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_ripple_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_ripple_wrapper
multipliers,mult8s_normal_ripple_wrapper,sky130hd,ok,5.9332,23163.318025,0.00112,f37725d3fa8a,b1b86ede,mult_ppg_cpa_w4_32_sky130_70e18859," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_ripple_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_ripple_wrapper
multipliers,mult8s_normal_ripple_wrapper,sky130hd,ok,5.9386,4784.4889,0.00104,f37725d3fa8a,ee6c4432,mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_ripple_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_ripple_wrapper
multipliers,mult8s_normal_sklansky_wrapper,asap7,ok,0.4851742,93.161104,0.0983,b5bc0dae0f8b,a3bdd812,mult_ppg_cpa_w4_32_asap7_highutil_c51f6982," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_sklansky_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_sklansky_wrapper
multipliers,mult8s_normal_sklansky_wrapper,asap7,ok,0.48931020000000003,430.355025,0.118,b5bc0dae0f8b,b727aa3a,mult_ppg_cpa_w4_32_asap7_3b70c61f," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_sklansky_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_sklansky_wrapper
multipliers,mult8s_normal_sklansky_wrapper,asap7,ok,0.4910172,107.806689,0.11,b5bc0dae0f8b,c7de4936,mult_ppg_cpa_w4_32_asap7_highutil_75828b8c," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_sklansky_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_sklansky_wrapper
multipliers,mult8s_normal_sklansky_wrapper,nangate45,ok,0.1866,5566.6521,0.000524,b5bc0dae0f8b,231d5c19,mult_ppg_cpa_w4_32_nangate45_40523b9d," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_sklansky_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_sklansky_wrapper
multipliers,mult8s_normal_sklansky_wrapper,nangate45,ok,0.1787,1188.1809,0.000513,b5bc0dae0f8b,39ca4667,mult_ppg_cpa_w4_32_nangate45_highutil_87b48795," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_sklansky_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_sklansky_wrapper
multipliers,mult8s_normal_sklansky_wrapper,nangate45,ok,0.1778,1001.406025,0.000515,b5bc0dae0f8b,84032167,mult_ppg_cpa_w4_32_nangate45_highutil_da64be35," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_sklansky_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_sklansky_wrapper
multipliers,mult8s_normal_sklansky_wrapper,sky130hd,ok,4.3411,6563.430225,0.00119,b5bc0dae0f8b,4c404a8c,mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181," ""CORE_UTILIZATION"": 40",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_sklansky_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_sklansky_wrapper
multipliers,mult8s_normal_sklansky_wrapper,sky130hd,ok,4.3414,25609.6009,0.00134,b5bc0dae0f8b,b1b86ede,mult_ppg_cpa_w4_32_sky130_70e18859," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_sklansky_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_sklansky_wrapper
multipliers,mult8s_normal_sklansky_wrapper,sky130hd,ok,4.3483,5281.655625,0.00122,b5bc0dae0f8b,ee6c4432,mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_sklansky_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_sklansky_wrapper
multipliers,mult8u_booth4_brentkung_wrapper,asap7,ok,0.7251295,103.205281,0.106,7f0754eaba9e,a3bdd812,mult_ppg_cpa_w4_32_asap7_highutil_c51f6982," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_brentkung_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_brentkung_wrapper
multipliers,mult8u_booth4_brentkung_wrapper,asap7,ok,0.7225064999999999,483.428169,0.114,7f0754eaba9e,b727aa3a,mult_ppg_cpa_w4_32_asap7_3b70c61f," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_brentkung_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_brentkung_wrapper
multipliers,mult8u_booth4_brentkung_wrapper,asap7,ok,0.7230787000000001,119.639844,0.13,7f0754eaba9e,c7de4936,mult_ppg_cpa_w4_32_asap7_highutil_75828b8c," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_brentkung_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_brentkung_wrapper
multipliers,mult8u_booth4_brentkung_wrapper,nangate45,ok,0.1852,6432.04,0.000521,7f0754eaba9e,231d5c19,mult_ppg_cpa_w4_32_nangate45_40523b9d," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_brentkung_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_brentkung_wrapper
multipliers,mult8u_booth4_brentkung_wrapper,nangate45,ok,0.176,1366.7809,0.000504,7f0754eaba9e,39ca4667,mult_ppg_cpa_w4_32_nangate45_highutil_87b48795," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_brentkung_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_brentkung_wrapper
multipliers,mult8u_booth4_brentkung_wrapper,nangate45,ok,0.1782,1150.905625,0.000507,7f0754eaba9e,84032167,mult_ppg_cpa_w4_32_nangate45_highutil_da64be35," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_brentkung_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_brentkung_wrapper
multipliers,mult8u_booth4_brentkung_wrapper,sky130hd,ok,6.2355,7816.3281,0.00129,7f0754eaba9e,4c404a8c,mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181," ""CORE_UTILIZATION"": 40",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_brentkung_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_brentkung_wrapper
multipliers,mult8u_booth4_brentkung_wrapper,sky130hd,ok,6.2634,30562.0324,0.00138,7f0754eaba9e,b1b86ede,mult_ppg_cpa_w4_32_sky130_70e18859," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_brentkung_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_brentkung_wrapper
multipliers,mult8u_booth4_brentkung_wrapper,sky130hd,ok,6.2867,6286.111225,0.00128,7f0754eaba9e,ee6c4432,mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_brentkung_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_brentkung_wrapper
multipliers,mult8u_booth4_koggestone_wrapper,asap7,ok,0.5347693,109.244304,0.113,864edcc70507,a3bdd812,mult_ppg_cpa_w4_32_asap7_highutil_c51f6982," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_koggestone_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_koggestone_wrapper
multipliers,mult8u_booth4_koggestone_wrapper,asap7,ok,0.5345449,515.426209,0.121,864edcc70507,b727aa3a,mult_ppg_cpa_w4_32_asap7_3b70c61f," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_koggestone_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_koggestone_wrapper
multipliers,mult8u_booth4_koggestone_wrapper,asap7,ok,0.5313857000000001,126.765081,0.113,864edcc70507,c7de4936,mult_ppg_cpa_w4_32_asap7_highutil_75828b8c," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_koggestone_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_koggestone_wrapper
multipliers,mult8u_booth4_koggestone_wrapper,nangate45,ok,0.1847,6705.153225,0.000691,864edcc70507,231d5c19,mult_ppg_cpa_w4_32_nangate45_40523b9d," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_koggestone_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_koggestone_wrapper
multipliers,mult8u_booth4_koggestone_wrapper,nangate45,ok,0.1756,1423.175625,0.000677,864edcc70507,39ca4667,mult_ppg_cpa_w4_32_nangate45_highutil_87b48795," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_koggestone_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_koggestone_wrapper
multipliers,mult8u_booth4_koggestone_wrapper,nangate45,ok,0.1771,1197.8521,0.000677,864edcc70507,84032167,mult_ppg_cpa_w4_32_nangate45_highutil_da64be35," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_koggestone_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_koggestone_wrapper
multipliers,mult8u_booth4_koggestone_wrapper,sky130hd,ok,5.1152,8209.266025,0.00157,864edcc70507,4c404a8c,mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181," ""CORE_UTILIZATION"": 40",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_koggestone_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_koggestone_wrapper
multipliers,mult8u_booth4_koggestone_wrapper,sky130hd,ok,5.1344,32118.016225,0.00173,864edcc70507,b1b86ede,mult_ppg_cpa_w4_32_sky130_70e18859," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_koggestone_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_koggestone_wrapper
multipliers,mult8u_booth4_koggestone_wrapper,sky130hd,ok,5.1793,6601.5625,0.00158,864edcc70507,ee6c4432,mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_koggestone_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_koggestone_wrapper
multipliers,mult8u_booth4_ripple_wrapper,asap7,ok,0.7013386,98.267569,0.102,b4c0fed0316a,a3bdd812,mult_ppg_cpa_w4_32_asap7_highutil_c51f6982," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_ripple_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_ripple_wrapper
multipliers,mult8u_booth4_ripple_wrapper,asap7,ok,0.6998040999999999,457.232689,0.11,b4c0fed0316a,b727aa3a,mult_ppg_cpa_w4_32_asap7_3b70c61f," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_ripple_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_ripple_wrapper
multipliers,mult8u_booth4_ripple_wrapper,asap7,ok,0.6891868,113.806224,0.105,b4c0fed0316a,c7de4936,mult_ppg_cpa_w4_32_asap7_highutil_75828b8c," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_ripple_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_ripple_wrapper
multipliers,mult8u_booth4_ripple_wrapper,nangate45,ok,0.183,6006.25,0.00048,b4c0fed0316a,231d5c19,mult_ppg_cpa_w4_32_nangate45_40523b9d," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_ripple_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_ripple_wrapper
multipliers,mult8u_booth4_ripple_wrapper,nangate45,ok,0.176,1279.135225,0.000465,b4c0fed0316a,39ca4667,mult_ppg_cpa_w4_32_nangate45_highutil_87b48795," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_ripple_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_ripple_wrapper
multipliers,mult8u_booth4_ripple_wrapper,nangate45,ok,0.1772,1077.480625,0.000469,b4c0fed0316a,84032167,mult_ppg_cpa_w4_32_nangate45_highutil_da64be35," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_ripple_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_ripple_wrapper
multipliers,mult8u_booth4_ripple_wrapper,sky130hd,ok,6.364,6980.6025,0.00117,b4c0fed0316a,4c404a8c,mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181," ""CORE_UTILIZATION"": 40",{},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_ripple_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_ripple_wrapper
