design,platform,critical_path_ns,core_util,place_density,clock_period,die_area,total_power_mw,result_path,tag
mult16s_booth4_sklansky_wrapper,sky130hd,5.7786,50.0,0.65,6.0,17635.84,0.00547," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult16s_booth4_sklansky_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult16s_normal_brentkung_wrapper,sky130hd,9.8977,50.0,0.65,6.0,17702.3025,0.00525," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult16s_normal_brentkung_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult16s_normal_koggestone_wrapper,sky130hd,5.9735,50.0,0.65,6.0,18706.0329,0.00714," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult16s_normal_koggestone_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult16s_normal_ripple_wrapper,sky130hd,11.5094,40.0,0.65,6.0,21714.9696,0.00427," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult16s_normal_ripple_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult16s_normal_sklansky_wrapper,sky130hd,5.9549,50.0,0.65,6.0,18129.276025,0.00582," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult16s_normal_sklansky_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult16u_booth4_brentkung_wrapper,sky130hd,9.9801,40.0,0.65,6.0,22970.4336,0.0053," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult16u_booth4_brentkung_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult16u_booth4_koggestone_wrapper,sky130hd,5.8082,50.0,0.65,6.0,19650.4324,0.0076," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult16u_booth4_koggestone_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult16u_booth4_ripple_wrapper,sky130hd,11.8191,40.0,0.65,6.0,22297.955625,0.00433," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult16u_booth4_ripple_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult16u_booth4_sklansky_wrapper,sky130hd,5.8702,40.0,0.65,6.0,23614.4689,0.00643," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult16u_booth4_sklansky_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult16u_normal_brentkung_wrapper,sky130hd,10.0389,50.0,0.65,6.0,17582.76,0.00508," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult16u_normal_brentkung_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult16u_normal_koggestone_wrapper,sky130hd,5.8993,40.0,0.65,6.0,24237.819225,0.00745," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult16u_normal_koggestone_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult16u_normal_ripple_wrapper,sky130hd,11.6459,40.0,0.65,6.0,21737.079225,0.00417," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult16u_normal_ripple_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult16u_normal_sklansky_wrapper,sky130hd,5.9487,50.0,0.65,6.0,18308.7961,0.00611," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult16u_normal_sklansky_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult32s_booth4_brentkung_wrapper,sky130hd,16.5973,40.0,0.65,6.0,75204.835225,0.0294," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult32s_booth4_brentkung_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult32s_booth4_koggestone_wrapper,sky130hd,7.0687,40.0,0.65,6.0,79778.0025,0.0804," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult32s_booth4_koggestone_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult32s_booth4_ripple_wrapper,sky130hd,22.169,40.0,0.65,6.0,76493.730625,0.0218," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult32s_booth4_ripple_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult32s_booth4_sklansky_wrapper,sky130hd,7.3827,40.0,0.65,6.0,76698.533025,0.0488," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult32s_booth4_sklansky_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult32s_normal_brentkung_wrapper,sky130hd,17.1224,50.0,0.65,6.0,66321.7009,0.0328," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult32s_normal_brentkung_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult32s_normal_koggestone_wrapper,sky130hd,7.2993,50.0,0.65,6.0,69032.3076,0.099," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult32s_normal_koggestone_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult32s_normal_ripple_wrapper,sky130hd,23.0872,40.0,0.65,6.0,82627.5025,0.0265," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult32s_normal_ripple_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult32s_normal_sklansky_wrapper,sky130hd,7.4093,40.0,0.65,6.0,83873.9521,0.0678," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult32s_normal_sklansky_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult32u_booth4_brentkung_wrapper,sky130hd,16.7924,50.0,0.65,6.0,62297.664025,0.0311," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult32u_booth4_brentkung_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult32u_booth4_koggestone_wrapper,sky130hd,7.0001,50.0,0.65,6.0,64981.657225,0.0913," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult32u_booth4_koggestone_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult32u_booth4_ripple_wrapper,sky130hd,22.0692,40.0,0.65,6.0,78907.619025,0.0236," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult32u_booth4_ripple_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult32u_booth4_sklansky_wrapper,sky130hd,7.2587,40.0,0.65,6.0,79337.9889,0.0637," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult32u_booth4_sklansky_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult32u_normal_brentkung_wrapper,sky130hd,17.2551,50.0,0.65,6.0,66254.76,0.035," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult32u_normal_brentkung_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult32u_normal_koggestone_wrapper,sky130hd,7.5209,40.0,0.65,6.0,86209.768225,0.1," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult32u_normal_koggestone_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult32u_normal_ripple_wrapper,sky130hd,23.4017,50.0,0.65,6.0,65715.3225,0.0258," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult32u_normal_ripple_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult32u_normal_sklansky_wrapper,sky130hd,7.5114,40.0,0.65,6.0,83659.7776,0.0585," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult32u_normal_sklansky_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult4s_booth4_brentkung_wrapper,sky130hd,3.9163,50.0,0.65,6.0,1910.127025,0.000338," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult4s_booth4_brentkung_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult4s_booth4_koggestone_wrapper,sky130hd,1.3983,40.0,0.65,6.0,2573.025625,0.000385," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult4s_booth4_koggestone_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult4s_booth4_ripple_wrapper,sky130hd,4.0705,50.0,0.65,6.0,1818.1696,0.000328," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult4s_booth4_ripple_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult4s_booth4_sklansky_wrapper,sky130hd,1.3873,40.0,0.65,6.0,2488.513225,0.000378," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult4s_booth4_sklansky_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult4s_normal_brentkung_wrapper,sky130hd,1.3892,50.0,0.65,6.0,1560.25,0.000328," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult4s_normal_brentkung_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult4s_normal_koggestone_wrapper,sky130hd,1.3857,50.0,0.65,6.0,1705.277025,0.000349," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult4s_normal_koggestone_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult4s_normal_ripple_wrapper,sky130hd,1.3872,50.0,0.65,6.0,1470.7225,0.000318," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult4s_normal_ripple_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult4s_normal_sklansky_wrapper,sky130hd,1.3853,50.0,0.65,6.0,1628.9296,0.000322," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult4s_normal_sklansky_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult4u_booth4_brentkung_wrapper,sky130hd,4.2148,50.0,0.65,6.0,1933.3609,0.000392," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult4u_booth4_brentkung_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult4u_booth4_koggestone_wrapper,sky130hd,1.3814,40.0,0.65,6.0,2488.513225,0.000412," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult4u_booth4_koggestone_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult4u_booth4_ripple_wrapper,sky130hd,4.5336,40.0,0.65,6.0,2279.585025,0.000382," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult4u_booth4_ripple_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult4u_booth4_sklansky_wrapper,sky130hd,1.3876,50.0,0.65,6.0,2001.6676,0.000391," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult4u_booth4_sklansky_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult4u_normal_brentkung_wrapper,sky130hd,1.3926,40.0,0.65,6.0,1844.273025,0.00028," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult4u_normal_brentkung_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult4u_normal_koggestone_wrapper,sky130hd,1.3842,40.0,0.65,6.0,2083.466025,0.00029," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult4u_normal_koggestone_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult4u_normal_ripple_wrapper,sky130hd,1.3816,50.0,0.65,6.0,1447.0416,0.000272," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult4u_normal_ripple_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult4u_normal_sklansky_wrapper,sky130hd,1.3785,50.0,0.65,6.0,1594.4049,0.000268," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult4u_normal_sklansky_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult8s_booth4_brentkung_wrapper,sky130hd,5.8066,40.0,0.65,6.0,6730.5616,0.00107," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_brentkung_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult8s_booth4_koggestone_wrapper,sky130hd,4.7215,50.0,0.65,6.0,5959.84,0.00135," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_koggestone_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult8s_booth4_ripple_wrapper,sky130hd,5.8435,50.0,0.65,6.0,5425.7956,0.00105," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_ripple_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
mult8s_booth4_sklansky_wrapper,sky130hd,4.7342,40.0,0.65,6.0,7031.661025,0.00127," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult8s_booth4_sklansky_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult8s_normal_brentkung_wrapper,sky130hd,5.9199,40.0,0.65,6.0,6149.6964,0.00107," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_brentkung_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult8s_normal_koggestone_wrapper,sky130hd,4.1969,40.0,0.65,6.0,6963.9025,0.00135," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_koggestone_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult8s_normal_ripple_wrapper,sky130hd,5.929,40.0,0.65,6.0,5944.41,0.00104," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_ripple_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult8s_normal_sklansky_wrapper,sky130hd,4.3411,40.0,0.65,6.0,6563.430225,0.00119," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult8s_normal_sklansky_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult8u_booth4_brentkung_wrapper,sky130hd,6.2355,40.0,0.65,6.0,7816.3281,0.00129," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_brentkung_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult8u_booth4_koggestone_wrapper,sky130hd,5.1152,40.0,0.65,6.0,8209.266025,0.00157," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_koggestone_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult8u_booth4_ripple_wrapper,sky130hd,6.364,40.0,0.65,6.0,6980.6025,0.00117," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_ripple_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult8u_booth4_sklansky_wrapper,sky130hd,5.0754,40.0,0.65,6.0,7675.5121,0.00134," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult8u_booth4_sklansky_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult8u_normal_brentkung_wrapper,sky130hd,5.9032,40.0,0.65,6.0,6017.880625,0.000971," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult8u_normal_brentkung_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult8u_normal_koggestone_wrapper,sky130hd,4.2615,40.0,0.65,6.0,6515.7184,0.00118," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult8u_normal_koggestone_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult8u_normal_ripple_wrapper,sky130hd,6.0235,40.0,0.65,6.0,5760.81,0.000931," ""CORE_UTILIZATION"": 40, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181""},/workspaces/RTLGen/runs/designs/multipliers/mult8u_normal_ripple_wrapper/work/4c404a8c/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8de86181
mult8u_normal_sklansky_wrapper,sky130hd,4.1368,50.0,0.65,6.0,5248.278025,0.00109," ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.65, ""TAG"": ""mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0""},/workspaces/RTLGen/runs/designs/multipliers/mult8u_normal_sklansky_wrapper/work/ee6c4432/result.json",mult_ppg_cpa_w4_32_sky130hd_highutil_8c56d3b0
